"","Season","County","Week","Year","Incidents","Predicted","Error","Latitude","Longitude"
"16020","2017-2018","Niagara",45,2017,1,NA,NA,43.203001,-78.71083
"16021","2017-2018","Oneida",45,2017,0,NA,NA,43.2427273,-75.4342824
"16022","2017-2018","Onondaga",45,2017,7,NA,NA,43.0065299,-76.1961167
"16023","2017-2018","Ontario",45,2017,0,NA,NA,42.8566949,-77.3032768
"16024","2017-2018","Orange",45,2017,1,NA,NA,41.4024096,-74.3062522
"16025","2017-2018","Orleans",45,2017,0,NA,NA,43.209007,-78.254897
"16026","2017-2018","Oswego",45,2017,1,NA,NA,43.4614428,-76.209258
"16027","2017-2018","Otsego",45,2017,0,NA,NA,42.6297762,-75.028841
"16028","2017-2018","Putnam",45,2017,0,NA,NA,41.4351,-73.7949
"16029","2017-2018","Queens",45,2017,19,NA,NA,40.7282,-73.7949
"16030","2017-2018","Rensselaer",45,2017,0,NA,NA,42.7104206,-73.5138454
"16031","2017-2018","Richmond",45,2017,2,NA,NA,40.5795,-74.1502
"16032","2017-2018","Rockland",45,2017,2,NA,NA,41.1547851,-74.0247721
"16033","2017-2018","Saratoga",45,2017,2,NA,NA,43.1061353,-73.8553872
"16034","2017-2018","Schenectady",45,2017,0,NA,NA,42.8175421,-74.0435834
"16035","2017-2018","Schoharie",45,2017,0,NA,NA,42.591294,-74.4381718
"16036","2017-2018","Schuyler",45,2017,0,NA,NA,42.419776,-76.9386038
"16037","2017-2018","Seneca",45,2017,0,NA,NA,42.7652,-76.8721
"16038","2017-2018","St lawrence",45,2017,4,NA,NA,44.4881125,-75.074311
"16039","2017-2018","Steuben",45,2017,2,NA,NA,42.2667252,-77.3855253
"16040","2017-2018","Suffolk",45,2017,9,NA,NA,40.943554,-72.6922184
"16041","2017-2018","Sullivan",45,2017,1,NA,NA,41.7201763,-74.7646796
"16042","2017-2018","Tioga",45,2017,0,NA,NA,42.1256,-76.3637
"16043","2017-2018","Tompkins",45,2017,1,NA,NA,42.4532811,-76.4737116
"16044","2017-2018","Ulster",45,2017,0,NA,NA,41.9472321,-74.265447
"16045","2017-2018","Warren",45,2017,0,NA,NA,43.5551053,-73.8381388
"16046","2017-2018","Washington",45,2017,1,NA,NA,43.3123766,-73.4394282
"16047","2017-2018","Wayne",45,2017,0,NA,NA,43.202,-77.0104
"16048","2017-2018","Westchester",45,2017,6,NA,NA,41.1527698,-73.745912
"16049","2017-2018","Wyoming",45,2017,0,NA,NA,42.7013627,-78.2285667
"16050","2017-2018","Yates",45,2017,0,NA,NA,42.6431,-77.1485
"16051","2017-2018","Albany",46,2017,0,NA,NA,42.5882713,-73.9740136
"16052","2017-2018","Allegany",46,2017,0,NA,NA,42.2478938,-78.0261758
"16053","2017-2018","Bronx",46,2017,10,NA,NA,40.8448,-73.8648
